"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 11 20:46:55 GMT 2024","Thu Jan 11 20:46:55 GMT 2024","32","Run Smoke","Re-run","tests.create.AlwaysTests","tests.create.AlwaysTests","alwaysPass","alwaysPass",""
